article_id,product_code,prod_name,product_type_name,detail_desc
0868045004,0868045,Katy fleece,Jacket,"Hoodie knitted in soft, thermal fleece. Zip down the front with a chin guard, kangaroo pockets and a jersey trim around the hood, pockets, cuffs and hem. The hoodie is made partly from recycled polyester."
0868045008,0868045,Katy fleece,Jacket,"Hoodie knitted in soft, thermal fleece. Zip down the front with a chin guard, kangaroo pockets and a jersey trim around the hood, pockets, cuffs and hem. The hoodie is made partly from recycled polyester."
0868053001,0868053,Memphis pile,Outdoor Waistcoat,"Jacket in soft faux shearling with a stand-up collar, zip down the front, gently dropped shoulders and long sleeves with covered elastication at the cuffs. Diagonal, welt front pockets and an elasticated, contrasting colour drawstring at the hem. Lined."
0868053003,0868053,Memphis pile,Outdoor Waistcoat,"Jacket in soft faux shearling with a stand-up collar, zip down the front, gently dropped shoulders and long sleeves with covered elastication at the cuffs. Diagonal, welt front pockets and an elasticated, contrasting colour drawstring at the hem. Lined."
0868054001,0868054,Shadow shacket,Jacket,"Oversized shirt jacket in woven fabric with a soft brushed inside. Collar, buttons down the front and a yoke at the back. Flap chest pockets with a button and diagonal side pockets. Gently dropped shoulders, long sleeves with buttoned cuffs, and short slits in the sides. Slightly longer at the back. Unlined."
0868054002,0868054,Shadow shacket,Jacket,"Oversized shirt jacket in woven fabric with a soft brushed inside. Collar, buttons down the front and a yoke at the back. Flap chest pockets with a button and diagonal side pockets. Gently dropped shoulders, long sleeves with buttoned cuffs, and short slits in the sides. Slightly longer at the back. Unlined."
0868054004,0868054,Shadow shacket,Jacket,"Oversized shirt jacket in woven fabric with a soft brushed inside. Collar, buttons down the front and a yoke at the back. Flap chest pockets with a button and diagonal side pockets. Gently dropped shoulders, long sleeves with buttoned cuffs, and short slits in the sides. Slightly longer at the back. Unlined."
0868057001,0868057,Flirty Eloise hoop pk,Earring,"Small metal hoop earrings in various designs, three pairs decorated with sparkly glass stones. Diameter from 1 cm to 1.5 cm."
0868059001,0868059,Jacy tanktop,Vest top,Cropped vest top in soft cotton jersey.
0868059002,0868059,Jacy tanktop,Vest top,Cropped vest top in soft cotton jersey.
0868059003,0868059,Jacy tanktop,Vest top,Cropped vest top in soft cotton jersey.
0868059004,0868059,Jacy tanktop,Vest top,Cropped vest top in soft cotton jersey.
0868060001,0868060,Silver dress,Dress,"Short, fitted dress in ribbed cotton jersey with a V-neck and narrow shoulder straps."
0868060003,0868060,Silver dress,Dress,"Short, fitted dress in ribbed cotton jersey with a V-neck and narrow shoulder straps."
0868060005,0868060,Silver dress,Dress,"Short, fitted dress in ribbed cotton jersey with a V-neck and narrow shoulder straps."
0868062001,0868062,Lilith dress,Dress,"Short dress in a softly draping, patterned viscose weave with a grandad collar and wrapover top with concealed press-studs. Flounces at the front, long sleeves, a seam at the waist with smocking at the back and pleats at the front, and an asymmetric hem. Unlined."
0868063001,0868063,Kate HW shorts,Shorts,"Shorts in sweatshirt fabric made from a cotton blend. High waist with wide elastication and a drawstring, and side pockets. The polyester content of the shorts is recycled."
0868063004,0868063,Kate HW shorts,Shorts,"Shorts in sweatshirt fabric made from a cotton blend. High waist with wide elastication and a drawstring, and side pockets. The polyester content of the shorts is recycled."
0868063010,0868063,Kate HW shorts,Shorts,"Shorts in sweatshirt fabric made from a cotton blend. High waist with wide elastication and a drawstring, and side pockets. The polyester content of the shorts is recycled."
0868064001,0868064,SKylar shorts,Shorts,"Shorts in sweatshirt fabric made from a cotton blend with a high, elasticated drawstring waist, welt side pockets and wide legs with slits."
0868064002,0868064,SKylar shorts,Shorts,"Shorts in sweatshirt fabric made from a cotton blend with a high, elasticated drawstring waist, welt side pockets and wide legs with slits."
0868064004,0868064,SKylar shorts,Shorts,"Shorts in sweatshirt fabric made from a cotton blend with a high, elasticated drawstring waist, welt side pockets and wide legs with slits."
0868064008,0868064,SKylar shorts,Shorts,"Shorts in sweatshirt fabric made from a cotton blend with a high, elasticated drawstring waist, welt side pockets and wide legs with slits."
0868066001,0868066,Flirty Altea hoop pk,Earring,Seven thin metal hoop earrings with letter pendants. Diameter 3 cm.
0868069001,0868069,Possitano wrap dress,Dress,"Short, sleeveless dress in an airy weave with asymmetric flounces down the front that continue over the shoulders. Elasticated seam and a detachable tie belt at the waist and a wide flounce at the hem. Lined skirt."
0868069002,0868069,Possitano wrap dress,Dress,"Short, sleeveless dress in an airy weave with asymmetric flounces down the front that continue over the shoulders. Elasticated seam and a detachable tie belt at the waist and a wide flounce at the hem. Lined skirt."
0868074001,0868074,Flirty Aline hoop,Earring,Metal hoop earrings decorated with plastic beads. Diameter 3 cm.
0868078001,0868078,Cool Essa earcuff pk,Earring,"Set with six pairs of earrings and two ear cuffs. One pair of earrings is decorated with a glass sparkly stone, and another pair has a pearly plastic bead. Size from 0.4 cm to 3 cm."
0868083001,0868083,Flirty Mella ring pk,Ring,Metal rings in various designs. Three decorated with sparkly glass beads.
0868096001,0868096,Cool Adley necklace,Necklace,"Necklace with five metal chains in various designs, one with a round pendant. Adjustable length 37-44 cm."
0868096002,0868096,Cool Adley necklace,Necklace,"Necklace with five metal chains in various designs, one with a round pendant. Adjustable length 37-44 cm."
0868099001,0868099,Flirty Evol earring,Earring,A pair of earrings in metal decorated with sparkly glass stones and pearly plastic beads. Together the earrings spell the word LOVE. Length 4 cm.
0868104001,0868104,Cool Ekans hoop,Earring,Metal hoop earrings decorated with sparkly glass stones.
0868109001,0868109,Cool Aki earring,Earring,A pair of long metal chain earrings. Length 6.5 cm.
0868115001,0868115,Skinny Cropped Midprice(1),Trousers,"5-pocket jeans in washed, stretch denim with worn details. Regular waist, zip fly and button, and slightly shorter, skinny legs."
0868115002,0868115,Skinny Cropped Midprice,Trousers,"5-pocket jeans in washed, stretch denim with worn details. Regular waist, zip fly and button, and slightly shorter, skinny legs."
0868115003,0868115,Skinny Cropped Midprice,Trousers,"5-pocket jeans in washed, stretch denim with worn details. Regular waist, zip fly and button, and slightly shorter, skinny legs."
0868128001,0868128,Peggy puffer,Jacket,"Fitted puffer jacket in woven fabric with a zip down the front and lined hood with a detachable faux fur trim. Concealed, elasticated drawstring at the waist, zipped front pockets and inner ribbing at the cuffs. Lined in taffeta made from recycled polyester."
0868130001,0868130,Ringo trousers,Trousers,"Suit trousers in woven fabric with a regular waist, pleats at the top and a zip fly with a hook-and-eye fastening. Diagonal side pockets, fake back pockets and wide, straight legs with creases."
0868134001,0868134,Lee parka,Jacket,"Lightly padded parka in cotton twill with a high collar and lined hood with a folding trim around the edge. Zip and wind flap with press-studs down the front, handwarmer pockets with a flap and concealed press-stud, and flap front pockets with a press-stud. Drawstring at the waist and a tab with a press-stud at the cuffs. Quilted lining."
0868134002,0868134,Lee parka,Jacket,"Lightly padded parka in cotton twill with a high collar and lined hood with a folding trim around the edge. Zip and wind flap with press-studs down the front, handwarmer pockets with a flap and concealed press-stud, and flap front pockets with a press-stud. Drawstring at the waist and a tab with a press-stud at the cuffs. Quilted lining."
0868134003,0868134,Lee parka,Jacket,"Lightly padded parka in cotton twill with a high collar and lined hood with a folding trim around the edge. Zip and wind flap with press-studs down the front, handwarmer pockets with a flap and concealed press-stud, and flap front pockets with a press-stud. Drawstring at the waist and a tab with a press-stud at the cuffs. Quilted lining."
0868134004,0868134,Lee parka,Jacket,"Lightly padded parka in cotton twill with a high collar and lined hood with a folding trim around the edge. Zip and wind flap with press-studs down the front, handwarmer pockets with a flap and concealed press-stud, and flap front pockets with a press-stud. Drawstring at the waist and a tab with a press-stud at the cuffs. Quilted lining."
0868146001,0868146,SPAM shorts BB,Shorts,"Shorts in sweatshirt fabric made from a cotton blend with wide elastication and a drawstring at the waist, and side pockets."
0868146002,0868146,SPAM shorts BB,Shorts,"Shorts in sweatshirt fabric made from a cotton blend with wide elastication and a drawstring at the waist, and side pockets."
0868151001,0868151,TAGE fancy shorts BB,Shorts,"Shorts in printed sweatshirt fabric made from a cotton blend with wide, elasticated ribbing and a drawstring at the waist, and pockets in the side seams. The cotton content of the shorts is organic."
0868161001,0868161,Gale Blouse,Blouse,"Blouse in airy, crinkled chiffon with a pleated stand-up collar and V-shaped opening at the front with ties at the top. 3/4-length sleeves with a flounce at the cuffs, a narrow elasticated seam at the waist and a peplum."
0868161002,0868161,Gale Blouse,Blouse,"Blouse in airy, crinkled chiffon with a pleated stand-up collar and V-shaped opening at the front with ties at the top. 3/4-length sleeves with a flounce at the cuffs, a narrow elasticated seam at the waist and a peplum."
0868163001,0868163,Magda knot blouse,Blouse,"Cropped blouse in an airy linen and cotton weave with a deep V-neck and sewn-in tie detail at the front. Short, raglan puff sleeves with elastication and a small frill trim at the hems."
0868163002,0868163,Magda knot blouse,Blouse,"Cropped blouse in an airy linen and cotton weave with a deep V-neck and sewn-in tie detail at the front. Short, raglan puff sleeves with elastication and a small frill trim at the hems."
0868164001,0868164,Fancy Minami,Top,"Turtleneck top in softly draping, narrow-ribbed jersey with a sheen. Decorative metal buttons on one shoulder and long sleeves."
0868164002,0868164,Fancy Minami,Top,"Turtleneck top in softly draping, narrow-ribbed jersey with a sheen. Decorative metal buttons on one shoulder and long sleeves."
0868166001,0868166,Aurelia cropped tie top,Vest top,"Cropped sleeveless top in a cotton weave with a broderie anglaise flounce at the front. Gentle V-neck, wide shoulder straps and wide ties at the back. Lined."
0868166002,0868166,Aurelia cropped tie top,Vest top,"Cropped sleeveless top in a cotton weave with a broderie anglaise flounce at the front. Gentle V-neck, wide shoulder straps and wide ties at the back. Lined."
0868167001,0868167,Ophelia smock top,Top,"Cropped top in a crinkled cotton weave. Square neckline with covered elastication, short puff sleeves with elastication at the shoulders and hems, and smocking and a small frill trim at the hem. Unlined."
0868167002,0868167,Ophelia smock top,Top,"Cropped top in a crinkled cotton weave. Square neckline with covered elastication, short puff sleeves with elastication at the shoulders and hems, and smocking and a small frill trim at the hem. Unlined."
0868195001,0868195,bounce seamless tee,T-shirt,Sports top in fast-drying functional fabric with short raglan sleeves and jacquard-patterned details. Seamless.
0868195004,0868195,bounce seamless tee,T-shirt,Sports top in fast-drying functional fabric with short raglan sleeves and jacquard-patterned details. Seamless.
0868213001,0868213,Malaga loose tank,Vest top,Loose-fitting sports vest top in fast-drying functional fabric with a racer back and rounded hem. The polyester content of the top is recycled.
0868213002,0868213,Malaga loose tank,Vest top,Loose-fitting sports vest top in fast-drying functional fabric with a racer back and rounded hem. The polyester content of the top is recycled.
0868213004,0868213,Malaga loose tank,Vest top,Loose-fitting sports vest top in fast-drying functional fabric with a racer back and rounded hem. The polyester content of the top is recycled.
0868213011,0868213,Malaga loose tank (C),Vest top,Loose-fitting sports vest top in fast-drying functional fabric with a racer back and rounded hem. The polyester content of the top is recycled.
0868213012,0868213,Malaga loose tank,Vest top,Loose-fitting sports vest top in fast-drying functional fabric with a racer back and rounded hem. The polyester content of the top is recycled.
0868213016,0868213,Malaga loose tank,Vest top,Loose-fitting sports vest top in fast-drying functional fabric with a racer back and rounded hem. The polyester content of the top is recycled.
0868213017,0868213,Malaga loose tank,Vest top,Loose-fitting sports vest top in fast-drying functional fabric with a racer back and rounded hem. The polyester content of the top is recycled.
0868230002,0868230,CAMDEN s/s tee TP,T-shirt,"Classic T-shirt in soft, printed cotton jersey."
0868230004,0868230,CAMDEN s/s tee TP,T-shirt,"Classic T-shirt in soft, printed cotton jersey."
0868230009,0868230,CAMDEN s/s tee TP,T-shirt,"Classic T-shirt in soft, printed cotton jersey."
0868230010,0868230,CAMDEN s/s tee TP,T-shirt,"Classic T-shirt in soft, printed cotton jersey."
0868230019,0868230,CAMDEN s/s tee TP,T-shirt,"Classic T-shirt in soft, printed cotton jersey."
0868230020,0868230,CAMDEN s/s tee TP,T-shirt,"Classic T-shirt in soft, printed cotton jersey."
0868230022,0868230,CAMDEN s/s tee TP,T-shirt,"Classic T-shirt in soft, printed cotton jersey."
0868230023,0868230,CAMDEN s/s tee TP,T-shirt,"Classic T-shirt in soft, printed cotton jersey."
0868234003,0868234,KELLY wind jkt,Jacket,"Lightweight windbreaker in a patterned weave with a stand-up collar, lined, detachable hood with an elasticated edge, and zip down the front with a chin guard. Welt front pockets, adjustable elastication at the waist and elasticated cuffs. Lined. The polyester content of the jacket is recycled."
0868247001,0868247,BASHA biker,Jacket,"Biker jacket in imitation leather. Notch lapels with decorative press-studs, a diagonal zip down the front and zipped front pockets. Lined."
0868253001,0868253,STONE LS polo Merino,Polo shirt,"Long-sleeved jumper in fine-knit merino wool with a ribbed collar, button placket with corozo nut buttons and ribbing at the cuffs and hem."
0868253002,0868253,STONE LS polo Merino,Polo shirt,"Long-sleeved jumper in fine-knit merino wool with a ribbed collar, button placket with corozo nut buttons and ribbing at the cuffs and hem."
0868253003,0868253,STONE LS polo Merino,Polo shirt,"Long-sleeved jumper in fine-knit merino wool with a ribbed collar, button placket with corozo nut buttons and ribbing at the cuffs and hem."
0868255001,0868255,C-Olympia jumpsuit,Dungarees,"Sleeveless jumpsuit in a crêpe weave with a deep V-neck, wrapover front with a decorative frill trim, and a small opening with a concealed button at the back of the neck. Elasticated seam and a detachable tie-belt at the waist and wide, full-length legs. Jersey lining at the top. The polyester content of the jumpsuit is partly recycled."
0868258001,0868258,Alice Bandeau 2 pk,Bra,Bandeau bras in soft cotton jersey with side support and lined cups that give the bust a natural shape and light support. No fasteners.
0868268001,0868268,2PK shorts cheapo,Shorts,"Shorts in washed, stretch denim with an adjustable, elasticated waist, zip fly and button, front and back pockets and slim legs."
0868270001,0868270,MILES price s/s tee TP,T-shirt,T-shirt in soft cotton jersey with a print motif on the front and ribbed trim around the neckline.
0868270002,0868270,MILES price s/s tee TP,T-shirt,T-shirt in soft cotton jersey with a print motif on the front and ribbed trim around the neckline.
0868270003,0868270,MILES price s/s tee TP,T-shirt,T-shirt in soft cotton jersey with a print motif on the front and ribbed trim around the neckline.
0868270004,0868270,MILES price s/s tee TP,T-shirt,T-shirt in soft cotton jersey with a print motif on the front and ribbed trim around the neckline.
0868270006,0868270,MILES price s/s tee TP,T-shirt,T-shirt in soft cotton jersey with a print motif on the front and ribbed trim around the neckline.
0868270007,0868270,MILES price s/s tee TP,T-shirt,T-shirt in soft cotton jersey with a print motif on the front and ribbed trim around the neckline.
0868270008,0868270,MILES price s/s tee TP,T-shirt,T-shirt in soft cotton jersey with a print motif on the front and ribbed trim around the neckline.
0868270011,0868270,MILES price s/s tee TP,T-shirt,T-shirt in soft cotton jersey with a print motif on the front and ribbed trim around the neckline.
0868270013,0868270,MILES price s/s tee TP,T-shirt,T-shirt in soft cotton jersey with a print motif on the front and ribbed trim around the neckline.
0868270014,0868270,MILES price s/s tee TP,T-shirt,T-shirt in soft cotton jersey with a print motif on the front and ribbed trim around the neckline.
0868270017,0868270,MILES price s/s tee TP,T-shirt,T-shirt in soft cotton jersey with a print motif on the front and ribbed trim around the neckline.
0868283001,0868283,Cindy cropped top,Top,"Sleeveless, cropped sports top in fast-drying functional fabric with a double-layered trim at the hem that wraps over at the front."
0868283004,0868283,Cindy cropped top,Top,"Sleeveless, cropped sports top in fast-drying functional fabric with a double-layered trim at the hem that wraps over at the front."
0868302001,0868302,Class GP Din ring pk,Ring,"Thin, gold-plated metal rings in various designs."
0868303001,0868303,Class GP Min Hoop pk,Earring,Two pairs of gold-plated metal hoop earrings. Diameter 1 cm and 2 cm.
0868306001,0868306,Class GP Rak necklace,Necklace,"Gold-plated, thin metal chain necklace decorated with a bar-shaped metal bead. Adjustable length 39-45 cm."
0868308001,0868308,Class GP Vår bracelet,Bracelet,"Two gold-plated, thin metal-chain bracelets, each decorated with a metal bead. Adjustable length 16.5-18.5 cm."
0868309001,0868309,Inga Brazilian Micro 7p,Underwear bottom,"Brazilian briefs in microfibre with a low waist, lined gusset and high cut at the back."
0868309002,0868309,Inga Brazilian Micro 7p,Underwear bottom,"Brazilian briefs in microfibre with a low waist, lined gusset and high cut at the back."
0868311001,0868311,Uma  scooped Seamless  top 2pk,Bra,"Soft, non-wired, ribbed jersey bra tops with cups that give the bust a natural shape and light support. No fasteners. The tops are designed with the minimum number of seams for a seamless, comfortable feel against the skin."
0868311002,0868311,Uma  scooped Seamless  top 2pk,Bra,"Soft, non-wired, ribbed jersey bra tops with cups that give the bust a natural shape and light support. No fasteners. The tops are designed with the minimum number of seams for a seamless, comfortable feel against the skin."
0868313001,0868313,Texas dress,Dress,"Dress in a patterned viscose weave with a small opening and button at the back of the neck and yoke at the front with a flounced trim that continues over the shoulders. Long sleeves with elastication at the cuffs, and a seam at the waist and hem to create width in the skirt. Unlined."
0868313002,0868313,Texas dress,Dress,"Dress in a patterned viscose weave with a small opening and button at the back of the neck and yoke at the front with a flounced trim that continues over the shoulders. Long sleeves with elastication at the cuffs, and a seam at the waist and hem to create width in the skirt. Unlined."
0868318001,0868318,Hamlet Utility shirtdress,Dress,"Dress in soft viscose twill with a collar, buttons to the waist and flap chest pockets. Long sleeves with a tab and button, buttoned cuffs, a gathered seam at the waist and diagonal side pockets. Unlined."
0868319001,0868319,Presley PU skirt,Skirt,"Bell-shaped skirt in imitation leather with an adjustable, elasticated waist and visible zip at the back. Lined."
0868320001,0868320,Danni dress (RW),Dress,Short dress in a patterned viscose weave with an opening and concealed button at the back of the neck and 3/4-length balloon sleeves with narrow cuffs. Double layer at the front with a practical inner top for easier nursing access and an elasticated seam at the waist. Unlined.
0868322001,0868322,Bardot cord skirt,Skirt,"Short skirt in slightly stretchy cotton corduroy with an adjustable, elasticated waist, zip fly and button and patch front pockets. Unlined."
0868323001,0868323,Mel Tulle Dress,Dress,"Dress in soft tulle with a shimmering pattern. Round neckline with a small opening and button at the back of the neck, short puff sleeves with narrow elastication around the hems, and a flared skirt. Lined."
0868327004,0868327,Norway plisse dress,Dress,"A-line, pleated dress in airy chiffon with an opening and button at the back of the neck and short butterfly sleeves. Lined."
0868332001,0868332,Cedric blouse,Unknown,"Blouse in a viscose weave with a frill-trimmed grandad collar, frilled button placket, long sleeves and narrow, buttoned cuss with a frill trim."
0868332002,0868332,Cedric blouse,Blouse,"Blouse in a viscose weave with a frill-trimmed grandad collar, frilled button placket, long sleeves and narrow, buttoned cuss with a frill trim."
0868376001,0868376,5p Sneaker Coolmax,Socks,"Socks in a fine-knit cotton blend with elasticated tops. The socks are made from COOLMAX®, a unique, soft, comfortable and fast-drying polyester fibre blend that efficiently wicks moisture while regulating temperature."
0868382001,0868382,Cool Kennedy necklace,Necklace,"Short thin metal chain necklace with a text pendant. Adjustable length, 43-51 cm."
0868382002,0868382,Cool Kennedy necklace,Necklace,"Short thin metal chain necklace with a text pendant. Adjustable length, 43-51 cm."
0868392001,0868392,Lilja top,Top,"Straight-style top in an airy rib knit with a round neckline, dropped shoulders, short sleeves and high slits in the sides."
0868392002,0868392,Lilja top,Top,"Straight-style top in an airy rib knit with a round neckline, dropped shoulders, short sleeves and high slits in the sides."
0868392003,0868392,Lilja top,Top,"Straight-style top in an airy rib knit with a round neckline, dropped shoulders, short sleeves and high slits in the sides."
0868393001,0868393,Lilja trouser,Trousers,"Ankle-length trousers in an airy rib knit. High waist with covered elastication and wide, straight legs."
0868399001,0868399,Baby rib L/S,T-shirt,Long-sleeved top in ribbed organic cotton jersey.
0868399002,0868399,LONGBABY rib L/S speed,Top,Long-sleeved top in ribbed organic cotton jersey.
0868402001,0868402,Cool Onix necklace,Necklace,Thin metal chain necklace with letter pendants decorated with pearly plastic beads. Adjustable length 44-51.5 cm.
0868405002,0868405,Dexter crop tanktop conscious,Vest top,"Cropped, fitted sports vest top in stretch jersey with a round neckline and racer back."
0868405004,0868405,Dexter loose tanktop (C),Vest top,"Cropped, fitted sports vest top in stretch jersey with a round neckline and racer back."
0868407001,0868407,Cool Ginny earcuff,Earring,"Set with one ear cuff, five non-matching earrings and two hoop earrings that can be worn as a pair. Size from 0.2 cm to 2 cm."
0868410001,0868410,Cool Ferret earcuff,Earring,"Set with three ear cuffs, three non-matching earrings and two hoop earrings that can be worn as a pair. Size from 0.2 cm to 2.5 cm."
0868410002,0868410,Cool Ferret earcuff,Earring,"Set with three ear cuffs, three non-matching earrings and two hoop earrings that can be worn as a pair. Size from 0.2 cm to 2.5 cm."
0868418002,0868418,Cool Eve stud pk,Earring,"Metal earrings in various sizes and designs. 20 pairs of studs, one pair of hoops and four pairs with pendants. Eight of the pairs are decorated with sparkly glass stones and two have plastic pendants. Size from 0.2 cm to 7.5 cm."
0868430001,0868430,nya tec shorts,Shorts,"Relaxed-fit shorts in a rustle-weave cotton blend with an elasticated, drawstring waist, fake fly, side pockets and welt back pockets with a press-stud."
0868430002,0868430,nya tec shorts,Shorts,"Relaxed-fit shorts in a rustle-weave cotton blend with an elasticated, drawstring waist, fake fly, side pockets and welt back pockets with a press-stud."
0868438002,0868438,PUMA 2PK,Pyjama bottom,"Pyjama shorts in soft cotton jersey with an elasticated waist, fake fly and side pockets."
0868438003,0868438,PUMA 2PK,Pyjama bottom,"Pyjama shorts in soft cotton jersey with an elasticated waist, fake fly and side pockets."
0868444001,0868444,NOAH fancy hood TP,Hoodie,"Hoodie in sweatshirt fabric made from a cotton blend. Lined hood, a kangaroo pocket and ribbing at the cuffs and hem. Soft brushed inside."
0868444002,0868444,NOAH fancy hood TP,Hoodie,"Hoodie in sweatshirt fabric made from a cotton blend. Lined hood, a kangaroo pocket and ribbing at the cuffs and hem. Soft brushed inside."
0868444004,0868444,NOAH fancy hood TP,Hoodie,"Hoodie in sweatshirt fabric made from a cotton blend. Lined hood, a kangaroo pocket and ribbing at the cuffs and hem. Soft brushed inside."
0868444010,0868444,NOAH fancy hood TP,Hoodie,"Hoodie in sweatshirt fabric made from a cotton blend. Lined hood, a kangaroo pocket and ribbing at the cuffs and hem. Soft brushed inside."
0868444012,0868444,NOAH fancy hood TP,Hoodie,"Hoodie in sweatshirt fabric made from a cotton blend. Lined hood, a kangaroo pocket and ribbing at the cuffs and hem. Soft brushed inside."
0868444014,0868444,NOAH fancy hood TP,Hoodie,"Hoodie in sweatshirt fabric made from a cotton blend. Lined hood, a kangaroo pocket and ribbing at the cuffs and hem. Soft brushed inside."
0868444029,0868444,NOAH fancy hood TP,Hoodie,"Hoodie in sweatshirt fabric made from a cotton blend. Lined hood, a kangaroo pocket and ribbing at the cuffs and hem. Soft brushed inside."
0868444030,0868444,NOAH fancy hood TP,Hoodie,"Hoodie in sweatshirt fabric made from a cotton blend. Lined hood, a kangaroo pocket and ribbing at the cuffs and hem. Soft brushed inside."
0868447001,0868447,Wool sock,Socks,Socks knitted in a soft wool blend with a ribbed shaft.
0868447002,0868447,Wool sock,Socks,Socks knitted in a soft wool blend with a ribbed shaft.
0868447003,0868447,Wool sock,Socks,Socks knitted in a soft wool blend with a ribbed shaft.
0868451001,0868451,LUSH vest,Outdoor Waistcoat,"Padded gilet in a quilted weave with a detachable, lined hood and stand-up collar. Zip down the front with a round tab and chin guard, and pockets in the side seams. Slightly longer and rounded at the back. Lined."
0868474001,0868474,Austin Sequins Shacket,Jacket,"Shacket in heavy jersey with shimmering metallic sequins. Collar, press-studs down the front, flap chest pockets with a press-stud and concealed front pockets. Dropped shoulders, long sleeves and cuffs with press-studs."
0868480003,0868480,SOLNA crewneck TP,Sweater,"Top in sweatshirt fabric made from a cotton blend with gently dropped shoulders, long sleeves and ribbing around the neckline, cuffs and hem. Soft brushed inside."
0868480004,0868480,SOLNA crewneck TP,Sweater,"Top in sweatshirt fabric made from a cotton blend with gently dropped shoulders, long sleeves and ribbing around the neckline, cuffs and hem. Soft brushed inside."
0868480006,0868480,SOLNA crewneck TP,Sweater,"Top in sweatshirt fabric made from a cotton blend with gently dropped shoulders, long sleeves and ribbing around the neckline, cuffs and hem. Soft brushed inside."
0868495001,0868495,BYRON hood TP,Hoodie,"Hoodie in printed sweatshirt fabric with dropped shoulders, long sleeves, a lined hood with a decorative drawstring, and ribbing at the cuffs and hem. Soft brushed inside."
0868495004,0868495,BYRON hood TP,Hoodie,"Hoodie in printed sweatshirt fabric with dropped shoulders, long sleeves, a lined hood with a decorative drawstring, and ribbing at the cuffs and hem. Soft brushed inside."
0868495005,0868495,BYRON hood TP,Hoodie,"Hoodie in printed sweatshirt fabric with dropped shoulders, long sleeves, a lined hood with a decorative drawstring, and ribbing at the cuffs and hem. Soft brushed inside."
0868495006,0868495,BYRON hood TP,Hoodie,"Hoodie in printed sweatshirt fabric with dropped shoulders, long sleeves, a lined hood with a decorative drawstring, and ribbing at the cuffs and hem. Soft brushed inside."
0868495027,0868495,BYRON hood TP,Hoodie,"Hoodie in printed sweatshirt fabric with dropped shoulders, long sleeves, a lined hood with a decorative drawstring, and ribbing at the cuffs and hem. Soft brushed inside."
0868499001,0868499,No Lic. Fly tee,T-shirt,"Boxy-style T-shirt in soft, printed cotton jersey with sewn-in turn-ups on the sleeves."
0868500003,0868500,Func. TYRA softshell,Jacket,"Softshell jacket in windproof, water-repellent functional fabric with folded seams, reflective details and soft fleece inside. Stand-up collar, a detachable hood with a soft fleece lining, and a zip down the front with a chin guard. Raglan sleeves, welt front pockets and jersey trims around the hood, cuffs and hem. The jacket has a water-repellent coating without fluorocarbons."
0868500004,0868500,Func. TYRA softshell,Jacket,"Softshell jacket in windproof, water-repellent functional fabric with folded seams, reflective details and soft fleece inside. Stand-up collar, a detachable hood with a soft fleece lining, and a zip down the front with a chin guard. Raglan sleeves, welt front pockets and jersey trims around the hood, cuffs and hem. The jacket has a water-repellent coating without fluorocarbons."
0868507001,0868507,Boilersuit Utility,Dungarees,"Boiler suit in soft, washed cotton denim with a collar, buttons down the front and short sleeves. Flap chest pockets, front and back pockets, a detachable belt with D-rings at the waist and wide, straight legs."
0868517001,0868517,SF PI Stef long dress,Dress,"Long, A-line dress in a crisp organic cotton weave with smocking at the top. Square neckline with concealed elastication to keep the dress in place and wide, half-length sleeves with a voluminous puff at the shoulders and narrow elastication at the cuffs. Gathered seam at the knees and a flared, asymmetric skirt. Unlined."
0868527001,0868527,SF Caprio short dress,Dress,"Short, fitted, smocked dress in a crisp, patterned organic cotton weave. Square neckline and concealed elastication at the top to hold the dress in place. Long, wide sleeves with a voluminous puff at the shoulders and smocking at the cuffs. Unlined."
0868544001,0868544,SF Caprio blk short sleeve,Dress,"Long, fitted, smocked dress in a crisp organic cotton weave. Square neckline and concealed elastication at the top to hold the dress in place. Wide, half-length sleeves with a voluminous puff at the shoulders and smocking at the cuffs. Gathered seam at the hem and a flared skirt. Unlined."
0868556001,0868556,DIV Jennifer wide,Trousers,"Calf-length trousers in soft, ribbed viscose jersey. High waist with covered elastication and straight, wide legs."
0868578001,0868578,Wool tights 2PACK,Underwear Tights,"Tights in a soft, fine, rib-knit wool blend with soft elastication at the waist."
0868578002,0868578,Wool tights 2PACK,Underwear Tights,"Tights in a soft, fine, rib-knit wool blend with soft elastication at the waist."
0868583001,0868583,H-string 3pk big scrunchy,Hair string,Elasticated fabric scrunchies.
0868583003,0868583,H-string 3pk big scrunchy,Hair string,Elasticated fabric scrunchies.
0868597002,0868597,MILAD fleece,Jacket,"Jacket in soft fleece made partly from recycled polyester designed to be worn as a thermal mid layer. Stand-up collar, zip down the front with a chin guard, and long raglan sleeves. Narrow elasticated trim at the cuffs and hem. Slightly longer at the back. Unlined."
0868597003,0868597,MILAD fleece,Jacket,"Jacket in soft fleece made partly from recycled polyester designed to be worn as a thermal mid layer. Stand-up collar, zip down the front with a chin guard, and long raglan sleeves. Narrow elasticated trim at the cuffs and hem. Slightly longer at the back. Unlined."
0868597004,0868597,MILAD fleece,Jacket,"Jacket in soft fleece made partly from recycled polyester designed to be worn as a thermal mid layer. Stand-up collar, zip down the front with a chin guard, and long raglan sleeves. Narrow elasticated trim at the cuffs and hem. Slightly longer at the back. Unlined."
